id;cost;name;usebefore;type;storage
2b938158-7d62-4855-9d6d-6e786bf740db;€25,31;Cup - Paper 10oz 92959;7/12/2020;Alcohol;freezer
4ffc3904-34ba-4353-86e4-e3791b7ac1bf;€47,19;Nut - Almond, Blanched, Whole;2/26/2020;Sweets;freezer
a62c9cb1-0322-437e-8471-d397ae446f7e;€16,35;Tart - Pecan Butter Squares;1/7/2020;Sweets;fridge
cd5dad51-2087-43bd-9aa6-9beb90fba4f6;€91,46;Mushroom - Porcini Frozen;6/2/2020;Alcohol;normal
3ffcd70e-69ba-4d39-8e29-ed4da98cc77f;€89,61;Pasta - Gnocchi, Potato;11/19/2020;Vegetables;fridge
ef26fc9d-eab9-4061-86e6-79c90fcb0af5;€41,32;Bread - Pita, Mini;5/15/2020;Alcohol;normal
27488c05-45c8-4aef-b438-96aadd176c5e;€16,06;Water - Spring Water 500ml;9/17/2020;Fruits;freezer
97e93219-300a-47d6-8455-9d1be5216b15;€44,33;Grand Marnier;5/18/2020;Sweets;fridge
89314b08-fbe0-4af5-9d4f-588fb0ff39ef;€59,60;Higashimaru Usukuchi Soy;11/4/2020;Vegetables;fridge
b35078ae-06cf-4bda-b1e8-e9e751e25047;€84,05;Lamb - Shanks;9/21/2020;Vegetables;freezer
16ef670c-a118-4623-b252-b64fa0c4ef54;€55,10;Sprouts - China Rose;3/11/2020;Sweets;normal
2f19be73-c753-4191-ab25-a0a0ad3512cd;€81,95;Lettuce - Radicchio;7/26/2020;Vegetables;normal
4179f72d-e2ea-4bb2-804a-b6c57671c249;€42,10;Pastry - Trippleberry Muffin - Mini;9/15/2020;Vegetables;freezer
47726a04-3244-4089-a4ae-bae20df99a89;€52,08;Rabbit - Whole;7/18/2020;Alcohol;freezer
71e426e0-2856-45f9-bf3d-553cb400553e;€95,43;Cheese - Parmigiano Reggiano;11/15/2020;Alcohol;fridge
8d18aec3-ac6b-46f0-9483-9b35c1071bc5;€18,15;Cleaner - Comet;1/11/2020;Fruits;fridge
b32b78f4-97a9-4e82-a718-986ad4e3a260;€9,38;Wine - Red, Cooking;4/15/2020;Vegetables;freezer
d8340744-9988-40b6-9ba3-126d1d51da97;€0,71;Nut - Chestnuts, Whole;5/6/2020;Alcohol;fridge
7bb36443-d7a9-4710-9522-6e2286201796;€43,98;Tart Shells - Sweet, 4;7/13/2020;Vegetables;freezer
96158038-c154-45be-8822-a613a3b7ff19;€8,15;Pasta - Tortellini, Fresh;1/16/2020;Sweets;freezer
86575c8f-e65a-4c07-98ee-f999b788796f;€78,02;Galliano;7/29/2020;Alcohol;fridge
cfec6be5-629b-4086-adaf-abac3b12fad5;€83,80;Wine - White, Ej Gallo;11/18/2020;Alcohol;fridge
cbb9de84-d352-4288-9e90-36d66433e888;€98,76;Rice - Long Grain;9/12/2020;Sweets;normal
fc81ba37-4370-4a52-8b39-3b9b8e0521c5;€18,08;Shortbread - Cookie Crumbs;12/2/2019;Alcohol;fridge
e77d82bf-a1a1-44da-8c19-4773873f0068;€75,27;Pasta - Spaghetti, Dry;9/22/2020;Fruits;normal
535e3d09-de94-44e6-9bf2-c7e4073461ed;€0,25;Flower - Carnations;9/10/2020;Vegetables;fridge
0a17f059-901c-4a83-b3ef-489bef6dc7fb;€38,61;Skewers - Bamboo;5/26/2020;Vegetables;fridge
0aee72d3-8137-462b-8f71-99d0fce193f8;€39,65;Bread - Hamburger Buns;12/20/2019;Sweets;fridge
938501b7-d434-489f-b1c2-cc0298bcb0a6;€2,85;Oven Mitts 17 Inch;1/10/2020;Sweets;fridge
01d1930f-5eb6-4e3f-84a7-433400dae430;€39,41;Wine - Valpolicella Masi;7/9/2020;Fruits;fridge
b0f8e3a3-e70b-48fe-a87c-b7e435ba7405;€10,04;Appetizer - Asian Shrimp Roll;10/29/2020;Vegetables;normal
88230283-08aa-45cb-b42a-1b521582bd19;€9,53;Chicken Breast Wing On;6/22/2020;Sweets;normal
ff194689-a68c-4399-8119-feddecef6238;€43,09;Bread - Kimel Stick Poly;5/12/2020;Sweets;freezer
30de1f44-c455-4428-a3b6-b6fdf38d31bb;€1,21;Cookies - Englishbay Chochip;7/11/2020;Sweets;normal
ede5fff1-d566-416d-b6e0-2f5924245326;€35,48;Pancetta;3/15/2020;Sweets;normal
b9b94b69-1915-417b-a321-fd1c1088d141;€99,10;Cheese - Shred Cheddar / Mozza;12/8/2019;Alcohol;normal
833bf385-66fd-49f2-8d23-76ff1042248c;€3,88;Halibut - Whole, Fresh;3/12/2020;Alcohol;normal
301a5364-4567-4a9f-a558-976a199bee42;€12,18;Tea - Herbal - 6 Asst;6/28/2020;Vegetables;freezer
834f2e66-1db2-4a9b-9887-c36ddd431a5a;€86,68;Peas - Pigeon, Dry;5/31/2020;Sweets;fridge
944bd575-3d6a-4272-8889-9614b59b7a4a;€54,43;Crush - Orange, 355ml;4/12/2020;Sweets;normal
a358feeb-3af7-47b7-a693-c7b4ba276309;€20,24;Beef - Ground Medium;2/14/2020;Alcohol;freezer
3fef7fcb-44f3-4dd6-9803-47762bf68e3c;€96,75;The Pop Shoppe - Black Cherry;11/21/2020;Vegetables;fridge
eb4763f2-185e-4629-8caa-1ecf2406e149;€17,90;Soup - Campbells, Lentil;9/17/2020;Vegetables;freezer
31f38215-fbc5-4aed-9fdf-84df8f72119a;€44,21;Wheat - Soft Kernal Of Wheat;3/9/2020;Sweets;normal
b7d460a1-c418-417d-95b3-137b987a3bf3;€27,63;Wine - Riesling Dr. Pauly;5/24/2020;Sweets;fridge
61832bf3-5ffa-433b-ae39-79dd28b895a1;€94,08;Sword Pick Asst;11/3/2020;Alcohol;fridge
6a26b40f-72c5-4bb0-92ec-3f8651c1bcdd;€95,71;Miso Paste White;5/12/2020;Vegetables;freezer
5d396d86-663a-4e88-9aaa-b824efbc0ed7;€69,75;Onions - Red;9/30/2020;Sweets;normal
d6a5621b-415e-4b7f-be53-ec2f3382fcb1;€70,13;Breadfruit;12/8/2019;Fruits;freezer
f03a2b13-2dc5-48b0-9c5c-eff60afdfd44;€19,49;Watercress;5/5/2020;Fruits;fridge
4838f5ae-b222-4807-a85a-7b68b1ad3089;€58,86;Vanilla Beans;3/23/2020;Fruits;fridge
faaaea0c-e22c-4627-b321-eee36a4f7a90;€62,15;Blouse / Shirt / Sweater;9/8/2020;Sweets;freezer
39253104-415c-49da-a76b-b9fbe62b64b5;€19,12;Oil - Truffle, White;9/17/2020;Sweets;freezer
5abced33-ae40-4bc9-84d0-85f598482133;€90,03;Salmon - Whole, 4 - 6 Pounds;11/11/2020;Fruits;normal
e7312e55-9d52-4917-96e6-865eceddc0e6;€17,72;Tea - Lemon Green Tea;10/23/2020;Vegetables;normal
11396911-39cf-4b87-91e0-9286177ef8ca;€88,39;Nut - Walnut, Chopped;1/19/2020;Sweets;fridge
d3fdcba2-312d-4782-ab66-3baef194f140;€36,33;Chicken - Whole Roasting;7/3/2020;Vegetables;freezer
fdf7e4b4-fa3d-43f2-a6a1-7e512c1ff2c5;€27,56;Vinegar - Sherry;12/16/2019;Fruits;fridge
d0ef3d4f-74a3-420c-aaea-47b6ff5882a7;€71,50;Dikon;7/24/2020;Alcohol;freezer
71a657ad-4602-4e32-8a0c-20518d83b672;€94,64;Sherbet - Raspberry;1/25/2020;Alcohol;freezer
c4848edf-c710-4ed0-8bd6-fd371ea68997;€28,24;Soy Protein;3/3/2020;Vegetables;normal
cc94d0f2-3d99-4faf-a80b-bc92744b2e02;€44,49;Banana - Green;4/5/2020;Alcohol;fridge
5bd27723-3a72-451a-8d91-0aad8e86adbf;€58,10;Asparagus - White, Canned;3/28/2020;Alcohol;fridge
27a6d461-a1f9-49d2-b6f5-63a1138b281a;€7,84;Soup - Campbells Chicken;11/18/2020;Vegetables;freezer
1873a3d4-7e07-4676-be3d-69dce81210d3;€22,30;Glucose;6/6/2020;Fruits;fridge
732a6216-a9a9-4899-9844-2b631a00a368;€59,40;Wine - George Duboeuf Rose;1/7/2020;Sweets;fridge
74d4d5f2-8628-46fc-85df-0ade7d415c6b;€95,01;Tia Maria;8/12/2020;Vegetables;normal
9561681a-fbc8-42a7-b1a1-2fe835ed45ee;€81,34;Beef - Tenderloin;11/2/2020;Fruits;normal
f5fc5ee0-0e32-4f26-87e7-de3c3dbac806;€59,14;Chilli Paste, Sambal Oelek;1/29/2020;Fruits;freezer
c9b51e05-821e-4804-a008-e96549401d1e;€12,67;Rhubarb;9/28/2020;Sweets;fridge
992f4e34-a3d8-4e11-8a3b-8662525df261;€66,13;Oyster - In Shell;12/26/2019;Sweets;fridge
55835c32-9511-4f1b-90f5-38ebaad1a294;€27,65;Cape Capensis - Fillet;2/14/2020;Fruits;normal
8deeb9ce-f04f-408f-b5c0-a19e40ea9009;€91,31;Wine - Redchard Merritt;7/10/2020;Fruits;fridge
3f54c5ed-8422-44e1-af08-3a68d9b889a7;€56,66;Wine - Soave Folonari;8/20/2020;Fruits;normal
b9a55e48-8ef0-4719-9438-3f443773b3eb;€33,68;Vodka - Lemon, Absolut;7/6/2020;Fruits;freezer
0e251d15-a44c-4501-9841-9d1d28ee5d07;€20,94;Wine - Chianti Classico Riserva;2/1/2020;Alcohol;freezer
4ad97846-b645-45b1-9f57-bb654a38f523;€40,75;Carbonated Water - Peach;8/21/2020;Vegetables;normal
d728b537-4fa7-40a1-bb78-1ea7494e3f38;€16,24;Tea - Honey Green Tea;2/16/2020;Alcohol;fridge
475d9663-c9b5-44c4-98af-509b2bf9c9dc;€95,94;Halibut - Fletches;5/11/2020;Fruits;freezer
40ca51fc-9a35-4a1d-bc71-d7e6e8fd8744;€28,61;Dome Lid Clear P92008h;10/31/2020;Vegetables;fridge
70d103a9-a0cd-4370-8826-a7e741afaa23;€12,73;Tomato - Plum With Basil;2/4/2020;Alcohol;fridge
d510f301-fe02-443d-87e1-0eceefe21317;€38,30;Langers - Cranberry Cocktail;7/15/2020;Sweets;normal
a6d34dd1-29fb-4b24-a595-3249e95a887c;€23,17;Sprite, Diet - 355ml;2/3/2020;Sweets;fridge
29e321ec-2a37-4bd0-87df-8064d88c515e;€81,84;Milk - Chocolate 250 Ml;9/28/2020;Fruits;freezer
3f41849e-5c83-401b-b09d-600169e4a6e6;€6,61;Basil - Dry, Rubbed;5/22/2020;Fruits;fridge
d184f341-807a-4876-87a9-d31edd7a5a4f;€15,70;Sage - Rubbed;10/19/2020;Vegetables;fridge
b58c879e-5738-4be4-9088-a3839b89ff46;€18,14;Flour - Semolina;1/21/2020;Sweets;fridge
331e381e-60a4-484f-8906-d98b8667224f;€42,77;Soup - Tomato Mush. Florentine;8/12/2020;Alcohol;fridge
c62f6f0e-0da5-4194-8c53-776958d5d5de;€44,67;Beef - Eye Of Round;5/14/2020;Vegetables;freezer
1b3c2a59-1a7d-4c1d-b21c-02f76c8b378a;€19,17;Cheese - Mascarpone;1/14/2020;Sweets;normal
6e0b530b-9b32-43aa-ab21-5bad889d5335;€48,46;Tortillas - Flour, 12;11/9/2020;Vegetables;freezer
03f00c2e-0a50-4943-9dde-7daf971bd738;€28,73;Nantucket Pine Orangebanana;2/4/2020;Fruits;normal
d9009d26-e6dc-48ff-9ce2-435a8b54e283;€28,00;Alize Red Passion;9/30/2020;Alcohol;fridge
65282401-60fe-409f-8eb9-775eb880632b;€24,66;Cookies Cereal Nut;10/29/2020;Fruits;freezer
18aab000-9a35-4d12-ad23-8b82a9ba39f0;€14,03;Roe - White Fish;6/2/2020;Fruits;fridge
87800c25-4439-4733-980e-7f9d2e1e0e7a;€97,26;Vermouth - White, Cinzano;10/11/2020;Vegetables;normal
e0dbf75e-9e4c-4bab-8579-407fad355824;€81,74;Yucca;9/6/2020;Sweets;freezer
471e77d3-1677-480a-8d73-fee173a4d33c;€45,17;Macaroons - Two Bite Choc;12/2/2019;Alcohol;freezer
ed5764d8-deff-4560-924e-6bbead2279cd;€79,59;Taro Root;9/26/2020;Sweets;normal
0b6e558e-c439-43e8-9d08-ddda419c40d8;€28,93;Mustard Prepared;5/1/2020;Fruits;normal
5aee1f7f-4563-4dbb-954e-36ada6caf1ed;€17,46;Pasta - Lasagne, Fresh;5/8/2020;Fruits;freezer
8bcb11d0-da3e-436e-8ec4-70b18ed29dca;€79,83;Bread - Italian Corn Meal Poly;9/3/2020;Alcohol;normal
9edf6bea-4906-4561-841b-a77ae998f397;€47,26;Anchovy Fillets;7/4/2020;Sweets;freezer
baaf2c6b-2905-4a73-ac29-faf221c0878d;€23,02;Pepper - Black, Ground;5/12/2020;Alcohol;fridge
d2ffa06d-faad-4583-a4ae-9fb0483fcaca;€60,11;Wine - Coteaux Du Tricastin Ac;5/23/2020;Alcohol;fridge
d1253dca-9cab-46a2-b37b-a0296cd1141f;€90,68;Carbonated Water - Orange;6/5/2020;Alcohol;normal
96e0211b-9e6b-4cfe-bbdf-9a123f71b056;€58,31;Onions - Cippolini;6/2/2020;Sweets;fridge
855e5f50-7d5d-4d6b-9699-371a8e818ad0;€43,50;Radish;5/23/2020;Alcohol;fridge
8bf900b5-42a3-420f-9b9e-160892f4f72f;€21,80;Pork - Tenderloin, Frozen;5/10/2020;Alcohol;fridge
f48c84ae-cb57-41e4-8b56-87a8e25e5e88;€47,63;Beef - Ox Tongue;4/15/2020;Vegetables;fridge
9022a037-89ff-430e-818d-b69e0490dbf9;€29,94;Wine - Bourgogne 2002, La;4/28/2020;Alcohol;normal
6277be5f-b750-427c-b02f-48d441b7ef36;€82,60;Sambuca Cream;3/7/2020;Fruits;freezer
136123c4-a866-4f02-9172-31fbae81b2b8;€56,96;Puree - Strawberry;3/25/2020;Vegetables;freezer
8d449a85-577b-4ac6-b011-3af3966f6d64;€27,91;Wine - Malbec Trapiche Reserve;9/3/2020;Vegetables;fridge
c13785e3-c189-4d6e-89d8-f974df6a1c72;€11,89;Asparagus - White, Fresh;5/10/2020;Fruits;freezer
400ce1b6-d8db-4faf-8d02-540f4ceace60;€81,77;Cookie Trail Mix;11/15/2020;Sweets;freezer
2ba18409-07ff-4a13-9e64-14736f417542;€99,96;Turnip - Wax;1/26/2020;Vegetables;freezer
5d49e2b3-3c8d-4fa1-aa62-0b8bc9492e6e;€39,98;Fish - Soup Base, Bouillon;11/24/2020;Sweets;normal
e49a54a6-8781-41b2-af8a-c03ed0e323e8;€61,92;Pepsi - Diet, 355 Ml;6/24/2020;Alcohol;freezer
3b9d9b9a-1cdd-42ae-9488-41825bfafe0b;€79,74;Spinach - Packaged;12/27/2019;Fruits;normal
60d1cafe-994b-4766-9186-686b63593e8c;€56,89;Soup - Cream Of Broccoli, Dry;5/26/2020;Vegetables;normal
4dd2a955-9e0a-4a7a-826d-c953cc803037;€21,98;Milk - Skim;1/12/2020;Sweets;freezer
1f1cdd26-6cac-4e51-b00b-4f39d92b2a35;€74,77;Table Cloth 62x114 Colour;6/3/2020;Alcohol;freezer
18260e79-dbd9-4fc5-b237-8eebfdbcb7a2;€39,75;Longos - Grilled Veg Sandwiches;11/18/2020;Vegetables;fridge
83dfef77-eccf-4582-a4c2-588a8cd1c388;€28,15;Lemon Tarts;3/30/2020;Vegetables;normal
607f68a3-ef5f-4a64-8678-f839e69e0c7a;€92,70;Apples - Sliced / Wedge;4/20/2020;Sweets;fridge
cd184a71-76ff-4c30-8e65-fa48d9e21caa;€9,61;Rice Wine - Aji Mirin;7/27/2020;Sweets;fridge
ec4aa224-3954-45d2-85d7-d810b6ce0823;€49,54;Wine - Magnotta - Pinot Gris Sr;9/30/2020;Alcohol;normal
a17d141f-c1bc-458b-97d1-ffa7ae431493;€79,68;Veal - Insides Provini;3/15/2020;Vegetables;freezer
560908f6-10ff-4efa-9863-300502791841;€39,23;Orange - Canned, Mandarin;2/3/2020;Fruits;fridge
00e7c097-4a6c-4c01-a9ba-0e61c45fa7b7;€46,32;Wine - Barolo Fontanafredda;1/12/2020;Fruits;fridge
7dd930cb-feea-4dd9-a9d9-4a7d73a611dd;€8,62;Clam - Cherrystone;4/24/2020;Fruits;freezer
43d065f1-3132-467e-8e2e-1a6624acb4ee;€30,26;Pork - Bones;6/22/2020;Fruits;freezer
9e6b0adb-b778-4cd9-9a23-d26841eb7688;€96,45;Sage - Ground;3/13/2020;Fruits;fridge
fb07a4b0-bb1d-4a70-b39a-60e222c5cfa7;€57,77;Melon - Cantaloupe;5/5/2020;Vegetables;normal
fa750c80-fac4-4e2c-9df3-922d21925066;€48,03;Bread - Corn Muffaleta Onion;12/13/2019;Alcohol;normal
521e273e-1917-4e58-9859-0163dfb266d5;€94,36;Banana - Leaves;1/28/2020;Sweets;freezer
e527ac02-dd31-4126-bb7a-24259bc994e7;€6,69;Spring Roll Veg Mini;2/22/2020;Fruits;freezer
d30f8a4f-b2b4-4c92-968f-4122be1e5734;€11,09;Cheese - Grana Padano;3/4/2020;Sweets;freezer
41f77b98-bea6-4a82-90ea-cc86cd1d266f;€41,16;Bay Leaf Ground;2/23/2020;Sweets;freezer
2fcfb2e3-f4a1-406d-b176-f7a902de59fd;€77,51;Coffee - French Vanilla Frothy;5/23/2020;Alcohol;fridge
9c2a9626-2d7d-49ea-9f7b-01d7880868db;€65,30;Apricots Fresh;4/5/2020;Alcohol;freezer
24ecd64b-b9c2-45f5-b4a4-b4038af23901;€32,59;Broom - Corn;10/19/2020;Vegetables;freezer
6cd36049-5ce1-4927-b157-929941f1d6fe;€88,73;Poppy Seed;4/26/2020;Vegetables;normal
aebb4ca2-d1a1-4f3c-81ef-9c5e9b32db8d;€20,76;Veal - Leg, Provimi - 50 Lb Max;5/22/2020;Vegetables;fridge
3d7c5123-6af2-4ff9-a1c0-8599cf9389d5;€71,59;Mountain Dew;5/27/2020;Alcohol;freezer
4c4bb4d0-f671-4cf8-b5cd-dcaf806c0df2;€66,83;Wiberg Cure;5/23/2020;Vegetables;freezer
47ca8e5b-12c8-4e9b-8b32-985a5d17d131;€59,62;Beef - Kindney, Whole;11/18/2020;Alcohol;freezer
3247a418-4c34-4329-be43-4358fa3ec7d7;€13,73;Appetizer - Veg Assortment;9/20/2020;Fruits;fridge
3278f8fd-8911-491b-9cff-020fc5cd7580;€36,62;Halibut - Whole, Fresh;11/28/2019;Sweets;fridge
6dce0ba5-51d6-4b47-aac9-51d9fb9e7e94;€35,67;Pork - Ground;5/24/2020;Alcohol;fridge
5ae5c543-fa4c-4290-b517-8b87894dc4b4;€16,90;Beans - Green;8/31/2020;Sweets;normal
74bf2a55-9728-40de-b9f6-bf68a1bb5c7a;€9,68;Carbonated Water - Orange;1/29/2020;Alcohol;fridge
bea539a1-69a5-4512-a202-16d4c5389734;€99,71;Beer - Molson Excel;4/5/2020;Sweets;fridge
890386fe-f5d1-4122-a5f1-23be42ef8b7e;€29,67;Ecolab Silver Fusion;8/10/2020;Vegetables;freezer
c5b977e7-8da5-4260-b517-8ce0a915abc9;€87,71;Carbonated Water - Wildberry;2/6/2020;Fruits;normal
451944e0-306e-4c18-b8d6-671979152e6d;€26,18;Stock - Chicken, White;11/2/2020;Vegetables;normal
4fe1e6fa-c782-42ce-bc80-40e40ca29e94;€13,55;Trout - Hot Smkd, Dbl Fillet;10/26/2020;Vegetables;normal
fc1e21ec-cb12-483f-b78f-680a133ed7ab;€69,93;Oil - Avocado;3/26/2020;Vegetables;fridge
2012c1e2-d92b-48c9-91f3-7a897da3fbbf;€9,59;Ham - Cooked Italian;10/10/2020;Fruits;fridge
08d52c27-a693-4771-b5d1-53e58f351b41;€23,94;External Supplier;4/4/2020;Vegetables;normal
f72d7748-5141-45df-8fbc-821597d751b4;€33,51;Cabbage Roll;3/24/2020;Vegetables;fridge
7f07d592-e230-46d4-ab9c-4a1833dfa321;€55,80;Brandy - Orange, Mc Guiness;6/17/2020;Alcohol;normal
4dcfa3b4-1e61-42fd-a99c-bedc9153bc0c;€72,61;Dome Lid Clear P92008h;3/16/2020;Vegetables;normal
8d441a5f-5486-4ac1-999d-53dff71bd44e;€4,09;Beef - Baby, Liver;5/2/2020;Vegetables;fridge
5ca7b04c-0aed-40a6-b1f4-57d26fb4bede;€68,34;Kohlrabi;5/14/2020;Vegetables;fridge
5ead26bb-9d2e-4963-b783-f339cc1131a6;€49,60;Wine - George Duboeuf Rose;6/22/2020;Alcohol;normal
d8cfad98-2e92-4da3-bf22-c83c778579ff;€28,07;Wine - White, Mosel Gold;5/18/2020;Vegetables;fridge
ebf514f8-8d13-4d5f-9f28-8e3bc5d26e05;€91,51;Beer - Rickards Red;3/23/2020;Vegetables;normal
63118b5f-37de-4382-afb8-6617e941e7d2;€72,55;Salt And Pepper Mix - Black;3/24/2020;Vegetables;freezer
7119cc52-f5bd-41a1-aa44-3ffa52a4fc6b;€74,58;Appetizer - Mushroom Tart;9/3/2020;Sweets;normal
3d8ea1df-3f66-46d2-9729-f24fa921a909;€23,88;Coffee Caramel Biscotti;1/12/2020;Fruits;fridge
8ea41f32-e7f8-4749-9f6c-74a7d1cdc971;€50,26;Cheese - Fontina;4/13/2020;Vegetables;freezer
9992890c-1ab0-4f66-aeb3-78ad24d1d601;€61,80;Peach - Fresh;8/1/2020;Fruits;fridge
a01a6540-0985-4025-94e2-937f81f42b8d;€9,07;Soho Lychee Liqueur;12/27/2019;Vegetables;freezer
0fe5530e-108a-431d-a34a-9e611d4e9321;€23,86;Muffin Batt - Carrot Spice;12/29/2019;Sweets;fridge
0ded92e5-5546-40e1-bf13-97f19e81f934;€80,31;Chicken - Tenderloin;10/25/2020;Sweets;normal
690ab7a1-6259-45de-bca3-a27b743b89b2;€45,70;Beef - Bones, Marrow;12/22/2019;Fruits;freezer
4e573c84-9dbd-48fd-b46a-50fa0107e76c;€90,11;Bread - Rolls, Rye;2/28/2020;Fruits;fridge
c0b45ede-a3ad-4233-95dd-91e0860e4e56;€95,35;Eggroll;12/12/2019;Sweets;freezer
be0d2f55-322b-490e-a30a-d0af7c742121;€39,41;Beans - Fava Fresh;6/26/2020;Fruits;fridge
2402339e-7d1d-498a-a683-9a1562e73054;€56,00;Beans - Green;11/12/2020;Fruits;fridge
fd243b10-f114-46dc-b7a4-05a266f25d8c;€51,73;Bread - Burger;6/15/2020;Alcohol;fridge
9f33ae23-cc76-40df-bb50-a576739be82e;€37,59;Bread - Italian Sesame Poly;1/28/2020;Vegetables;freezer
099581a2-8357-4ab9-a337-33d652f5da56;€91,30;Coffee - Irish Cream;6/27/2020;Alcohol;freezer
0cf0a4af-3af4-4a44-af5a-4ddc38c4dde8;€66,64;Roe - Lump Fish, Red;11/7/2020;Alcohol;fridge
6949740d-0555-49d4-a481-d2898ec32cbe;€61,26;Pork - Butt, Boneless;4/3/2020;Sweets;freezer
784c6dd9-23d1-493a-a9db-91d0de56adbd;€95,44;Blue Curacao - Marie Brizard;5/30/2020;Alcohol;fridge
42f0a2cd-b6c1-4d31-8ad1-95329768503a;€61,22;Foam Dinner Plate;9/15/2020;Sweets;fridge
958ba27c-975b-4f6d-a8d9-ad93bc6334f9;€52,75;Tea - Herbal Orange Spice;9/18/2020;Vegetables;fridge
60afd8f0-88dc-4201-9356-aae9bb34a0ef;€69,08;Capon - Breast, Double, Wing On;6/22/2020;Sweets;fridge
4e00381b-eb68-4f04-bfb5-494f40abf4b9;€14,09;Pork - Ground;4/3/2020;Alcohol;fridge
b92079dc-ef09-4f7d-b1c1-403502605659;€72,56;Beer - Muskoka Cream Ale;5/6/2020;Vegetables;fridge
c85c09a0-1ef3-4d04-bbb5-c7fa90657825;€84,55;Crush - Cream Soda;2/29/2020;Alcohol;freezer
e338892d-52cf-431b-a2b2-73e628095602;€89,10;Chicken - Leg, Boneless;7/31/2020;Alcohol;normal
a0e639c7-2a39-44be-9df6-89f3d21d9070;€23,78;Napkin - Beverge, White 2 - Ply;8/23/2020;Alcohol;freezer
f5f917fa-6bba-4ae5-ab91-8b5b9a8b8c35;€50,99;Irish Cream - Butterscotch;12/6/2019;Vegetables;fridge
fba791e9-6f0f-403c-a356-4a73409846f1;€36,79;Pork - Hock And Feet Attached;10/8/2020;Fruits;normal
0a57a8c8-e79d-423e-92e1-601354712570;€98,98;Soy Protein;7/14/2020;Fruits;fridge
a4515a91-978f-4668-bf40-0a4cbeffd7ba;€25,35;Compound - Pear;11/25/2019;Alcohol;normal
1af323ab-5a55-49da-93dd-de0ef4747dcc;€88,56;Sponge Cake Mix - Vanilla;9/11/2020;Vegetables;fridge
1362b148-534d-452a-a79e-d7326daae041;€47,53;Juice - Mango;6/3/2020;Alcohol;fridge
53062a32-530d-4bee-b54c-33a63206d759;€66,26;Soup - Campbells Broccoli;7/9/2020;Sweets;fridge
337b2f79-a782-467a-a18f-af4320fb20d9;€23,53;Versatainer Nc - 9388;4/22/2020;Fruits;normal
fcea8f8b-469f-4d08-8371-23f2a96c5e53;€61,77;Alize Sunset;8/7/2020;Alcohol;freezer
15aa3f53-8e30-453c-8a66-ba54555959ab;€29,88;Chocolate - Sugar Free Semi Choc;12/7/2019;Sweets;fridge
972c0f90-95a1-4a83-b04e-6b528d918a7e;€87,46;Chilli Paste, Sambal Oelek;9/6/2020;Fruits;freezer
68c19c0a-5622-44b4-b184-511581bc7fa0;€59,82;Oil - Hazelnut;7/9/2020;Sweets;freezer
9f7a72e0-b07f-4b9f-8d9c-9d3a8d8bb53f;€91,74;Pasta - Penne, Rigate, Dry;9/16/2020;Fruits;fridge
69688582-4db5-4bb3-910f-bb19cbda8c3b;€40,15;Grenadine;8/3/2020;Alcohol;normal
0d8568e4-f151-4a0f-85c5-5a343217761f;€62,08;Prunes - Pitted;5/9/2020;Alcohol;freezer
1ac2aecd-2a30-4566-b01d-bce5a4747da3;€3,69;Flour - Chickpea;11/28/2019;Sweets;normal
39f7d3bb-0fb8-4d08-8c88-4f629b953902;€49,98;Plastic Wrap;11/4/2020;Vegetables;normal
2123ab51-3279-4ea9-9e4e-6d16fe40eafc;€79,23;Shrimp, Dried, Small / Lb;12/26/2019;Sweets;freezer
f6fb1a47-a6c7-46f4-b5c9-0f315f45e754;€40,42;Beef - Tenderloin Tails;9/25/2020;Alcohol;freezer
78a89f31-51fa-4466-a0cb-34584c9d4086;€85,41;Appetizer - Smoked Salmon / Dill;11/22/2020;Alcohol;freezer
92051e67-6d08-4175-a01a-0ad7acd72a25;€41,83;Sauce - Hollandaise;5/14/2020;Sweets;normal
88f9982f-4837-41f0-aac0-5d39e453dbad;€94,18;Juice - Ocean Spray Cranberry;11/20/2020;Fruits;normal
1e61f521-6fc9-4797-b042-f06b7ca5864a;€91,28;Chevril;7/10/2020;Alcohol;normal
d29a357f-3da9-4a8f-80be-b2e28605b3a9;€2,81;Foam Dinner Plate;4/9/2020;Fruits;freezer
cfe10234-8b63-418b-8a6a-4a57c10ef9fd;€58,68;Gloves - Goldtouch Disposable;2/25/2020;Fruits;freezer
0f10f037-7286-44b0-8bf3-31aed37d3d05;€82,04;Wine - Balbach Riverside;2/10/2020;Alcohol;freezer
7c873c44-b042-4a2c-afc9-9daa86814171;€96,47;Squid - U - 10 Thailand;10/17/2020;Sweets;fridge
f6dd3ea1-68a4-4a2c-9199-0d05e378bee2;€83,10;Cocoa Butter;9/17/2020;Vegetables;freezer
b792a347-7064-4064-bf2d-6f1cff89bd48;€48,47;Bread Country Roll;8/4/2020;Fruits;fridge
9f7ec44c-adc4-4f8d-a992-daf7baf3d8b9;€93,14;Lady Fingers;1/2/2020;Alcohol;freezer
0b785011-e49c-4a80-a613-d40f42edd1a4;€31,28;Cut Wakame - Hanawakaba;6/5/2020;Fruits;normal
6196ecaf-139e-4352-a01e-87302933d2cd;€76,42;Soup - Campbells;5/20/2020;Alcohol;normal
4df85739-fa4c-4528-9e2f-dcf34983b413;€79,80;Nut - Almond, Blanched, Sliced;8/4/2020;Alcohol;normal
